#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
DFNFGKOD_20157	1	804	232	804	100	40.2612	32.7	40
DFNFGKOD_20158	1	1320	352	1320	100	40.0394	32.6	41
DFNFGKOD_20159	1	2205	571	2205	100	38.3624	32.7	41.3
DFNFGKOD_20160	1	660	152	660	100	33.3303	32.7	39.7
DFNFGKOD_20161	1	1227	329	1226	99.9185	39.348	32.7	41.3
DFNFGKOD_20162	1	1221	326	1189	97.3792	39.0344	32.7	41.3
DFNFGKOD_20163	1	1281	313	1281	100	36.1998	32.7	41.1
DFNFGKOD_20164	1	1206	285	1205	99.9171	34.2106	32.6	41.2
DFNFGKOD_20165	1	261	40	259	99.2337	23.6628	32.6	38.8
DFNFGKOD_20166	1	1239	313	1239	100	36.7789	32.7	41.1
DFNFGKOD_20167	1	654	127	653	99.8471	28.1162	32.5	40.5
DFNFGKOD_20168	1	780	189	780	100	35.1962	32.6	39.4
DFNFGKOD_20169	1	837	220	837	100	38.9032	32.5	40
DFNFGKOD_20170	1	615	133	615	100	33.1528	32.8	39
DFNFGKOD_20171	1	1482	338	1482	100	33.4865	32.8	41.5
DFNFGKOD_20172	1	2862	701	2861	99.9651	35.5793	32.8	41.6
DFNFGKOD_20173	1	1527	397	1526	99.9345	37.9286	32.8	41.6
DFNFGKOD_20174	1	1203	335	1203	100	40.5536	32.8	41
DFNFGKOD_20175	1	1410	343	1410	100	35.9603	32.5	40.9
DFNFGKOD_20176	1	3084	855	3050	98.8975	40.6073	32.7	41.6
DFNFGKOD_20177	1	2040	555	2040	100	39.9779	32.6	41.6
DFNFGKOD_20178	1	1011	250	1009	99.8022	36.5856	32.9	41.6
DFNFGKOD_20179	1	405	81	401	99.0123	29.3852	32.7	39
DFNFGKOD_20180	1	819	191	819	100	33.5702	32.5	40.4
DFNFGKOD_20181	1	1956	453	1956	100	34.3067	32.6	40.4
DFNFGKOD_20182	1	3111	866	3109	99.9357	40.4757	32.7	41.5
DFNFGKOD_20183	1	1176	331	1174	99.8299	41.9056	32.6	41.5
DFNFGKOD_20184	1	3216	1076	3216	100	48.9754	32.7	41.7
DFNFGKOD_20185	1	1386	448	1386	100	46.3867	32.8	40.8
DFNFGKOD_20186	1	771	167	771	100	32.9818	32.8	41.1
DFNFGKOD_20187	1	642	196	642	100	42.4455	32.9	41.5
DFNFGKOD_20188	1	4071	1289	4071	100	46.3041	32.7	41.6
DFNFGKOD_20189	1	513	116	513	100	30.9006	32.7	40.7
DFNFGKOD_20190	1	1536	432	1536	100	41.7201	32.8	41.5
DFNFGKOD_20191	1	3198	952	3198	100	43.6313	32.7	41.5
DFNFGKOD_20192	1	1719	490	1719	100	41.434	32.7	40.5
DFNFGKOD_20193	1	1044	272	1044	100	37.3496	32.8	40.9
DFNFGKOD_20194	1	1965	528	1965	100	40.0356	32.6	41.5
DFNFGKOD_20195	1	2607	669	2607	100	38.0084	32.6	41.5
DFNFGKOD_20196	1	945	226	943	99.7884	34.4243	33	41.4
DFNFGKOD_20197	1	1263	268	1255	99.3666	31.9905	32.6	40.9
DFNFGKOD_20198	1	3078	873	3078	100	41.102	32.8	41.5
DFNFGKOD_20199	1	558	95	558	100	24.9283	32.1	39.4
DFNFGKOD_20200	1	2613	661	2613	100	36.7539	32.5	41.5
DFNFGKOD_20201	1	1284	342	1284	100	39.035	32.3	41.2
DFNFGKOD_20202	1	765	186	765	100	34.2601	32.5	40.1
DFNFGKOD_20203	1	1482	424	1482	100	42.2402	32.7	41.6
DFNFGKOD_20204	1	939	193	939	100	29.033	32.8	38.7
DFNFGKOD_20205	1	630	86	630	100	21.1762	33	38.6
DFNFGKOD_20206	1	453	73	453	100	22.5408	32.7	38
DFNFGKOD_20207	1	2295	651	2295	100	41.9495	32.7	41.4
DFNFGKOD_20208	1	2004	506	2004	100	36.8827	32.8	41.1
DFNFGKOD_20209	1	1482	437	1482	100	43.0385	32.7	41.6
DFNFGKOD_20210	1	1536	362	1536	100	34.3848	32.7	41
DFNFGKOD_20211	1	3006	885	3005	99.9667	43.0243	32.7	41.4
DFNFGKOD_20212	1	1644	430	1644	100	39.0091	32.5	40.5
DFNFGKOD_20213	1	1221	242	1220	99.9181	27.9951	32.5	40
DFNFGKOD_20214	1	534	144	534	100	41.5918	32.9	39.3
DFNFGKOD_20215	1	606	106	606	100	25.4868	32.4	39.4
DFNFGKOD_20216	1	927	215	927	100	32.8738	32.9	39
DFNFGKOD_20217	1	1071	303	1071	100	42.2269	32.7	40.9
DFNFGKOD_20218	1	126	12	107	84.9206	4.4127	33.2	29.8
DFNFGKOD_20219	1	1944	557	1944	100	41.7984	32.6	40.9
DFNFGKOD_20220	1	4101	1009	4098	99.9268	35.941	32.7	41.5
DFNFGKOD_20221	1	162	16	162	100	15.142	32.5	36
DFNFGKOD_20222	1	1188	247	1187	99.9158	30.1877	32.7	41.5
DFNFGKOD_20223	1	2478	598	2478	100	35.2684	32.6	41.5
DFNFGKOD_20224	1	2154	529	2154	100	36.3473	32.6	41.5
DFNFGKOD_20225	1	1413	324	1412	99.9292	33.5676	32.7	41.4
DFNFGKOD_20226	1	3081	721	3076	99.8377	33.9013	32.6	41.5
DFNFGKOD_20227	1	2025	572	2025	100	41.3062	32.7	41.3
DFNFGKOD_20228	1	1005	277	1005	100	41.4279	32.6	41.6
DFNFGKOD_20229	1	1953	478	1953	100	35.7235	32.5	41.2
DFNFGKOD_20230	1	4266	1200	4265	99.9766	41.3261	32.7	41.7
DFNFGKOD_20231	1	1776	366	1772	99.7748	29.9628	32.7	41.9
DFNFGKOD_20232	1	2205	519	2201	99.8186	34.0649	32.5	41.4
DFNFGKOD_20233	1	597	144	597	100	35.3668	32.7	39.8
DFNFGKOD_20234	1	1131	258	1131	100	32.5853	32.7	40.9
DFNFGKOD_20235	1	1008	294	1008	100	42.8423	32.7	39.4
DFNFGKOD_20236	1	1356	268	1326	97.7876	28.3127	32.6	40.7
DFNFGKOD_20237	1	1449	361	1449	100	37.3816	32.8	41.6
DFNFGKOD_20238	1	768	180	767	99.8698	33.2591	33	40.4
DFNFGKOD_20239	1	1122	265	1122	100	33.3146	32.6	40.4
DFNFGKOD_20240	1	1233	276	1233	100	33.3301	32.8	40.2
DFNFGKOD_20241	1	414	63	414	100	22.1159	32.5	38.6
DFNFGKOD_20242	1	2550	578	2548	99.9216	33.4902	32.6	41.6
DFNFGKOD_20243	1	900	206	900	100	33.36	32.6	40.7
DFNFGKOD_20244	1	1473	347	1472	99.9321	34.6965	32.7	41.1
DFNFGKOD_20245	1	3549	995	3548	99.9718	41.2883	32.7	41.5
DFNFGKOD_20246	1	1185	328	1185	100	40.5696	32.6	40.9
DFNFGKOD_20247	1	597	106	595	99.665	26.2596	33	39.1
DFNFGKOD_20248	1	2607	762	2607	100	43.0614	32.7	41.8
DFNFGKOD_20249	1	2628	632	2628	100	35.1994	32.6	41.3
DFNFGKOD_20250	1	1632	531	1632	100	47.8229	32.5	41.2
DFNFGKOD_20251	1	711	192	711	100	38.8453	32.8	40.1
DFNFGKOD_20252	1	1470	293	1470	100	29.2932	32.6	41.2
DFNFGKOD_20253	1	3330	804	3327	99.9099	35.7123	32.5	41.3
DFNFGKOD_20254	1	1272	303	1266	99.5283	34.1737	32.5	41.3
DFNFGKOD_20255	1	102	1	55	53.9216	1.07843	30.6	42
DFNFGKOD_20256	1	573	139	562	98.0803	33.8901	32.9	39.4
DFNFGKOD_20257	1	1887	424	1887	100	32.69	32.8	40.8
DFNFGKOD_20258	1	531	118	531	100	33.3785	32.8	37.9
DFNFGKOD_20259	1	1890	505	1890	100	39.4079	32.6	41.4
DFNFGKOD_20260	1	453	83	449	99.117	26.9801	32.7	40.8
DFNFGKOD_20261	1	339	66	339	100	27.9912	32.9	39.2
DFNFGKOD_20262	1	903	170	903	100	27.8981	32.8	40.1
DFNFGKOD_20263	1	681	160	681	100	33.7592	32.6	41
DFNFGKOD_20264	1	975	248	975	100	38.4492	32.6	41.1
DFNFGKOD_20265	1	2850	747	2837	99.5439	37.9095	32.7	41.4
DFNFGKOD_20266	1	396	80	396	100	27.9899	32.6	39.3
DFNFGKOD_20267	1	780	165	778	99.7436	31.509	32.6	38.2
DFNFGKOD_20268	1	2016	638	2016	100	47.3155	32.7	41.6
DFNFGKOD_20269	1	903	196	903	100	31.639	32.7	39.1
DFNFGKOD_20270	1	1446	358	1445	99.9308	36.5346	32.6	41.4
DFNFGKOD_20271	1	2199	625	2199	100	41.4134	32.7	41.4
DFNFGKOD_20272	1	1275	358	1275	100	41.2157	32.7	40.6
DFNFGKOD_20273	1	1011	280	1010	99.9011	39.8071	32.8	40.7
DFNFGKOD_20274	1	480	106	479	99.7917	31.1333	32.8	37.9
DFNFGKOD_20275	1	747	164	747	100	33.0415	32.8	40.3
DFNFGKOD_20276	1	927	264	927	100	40.027	32.7	39.5
DFNFGKOD_20277	1	792	205	791	99.8737	37.8258	32.8	40.6
DFNFGKOD_20278	1	3375	1149	3375	100	49.8791	32.8	41.2
DFNFGKOD_20279	1	615	162	615	100	37.439	32.5	39.8
DFNFGKOD_20280	1	1032	230	1032	100	32.22	32.8	40.8
DFNFGKOD_20281	1	1065	204	1064	99.9061	28.5089	32.8	41.3
DFNFGKOD_20282	1	1332	308	1332	100	33.9835	32.6	41.3
DFNFGKOD_20283	1	915	185	913	99.7814	29.6186	32.6	41.4
DFNFGKOD_20284	1	1554	371	1548	99.6139	35.5701	32.7	41.5
DFNFGKOD_20285	1	3111	731	3111	100	34.6641	32.5	41.5
DFNFGKOD_20286	1	3333	995	3333	100	44.2055	32.6	41.2
DFNFGKOD_20287	1	1560	454	1553	99.5513	42.8667	32.8	41.7
DFNFGKOD_20288	1	879	187	879	100	31.2241	32.4	41.2
DFNFGKOD_20289	1	1257	246	1234	98.1702	29.0692	32.7	41.3
DFNFGKOD_20290	1	1035	290	1035	100	40.1729	32.8	40.1
DFNFGKOD_20291	1	1308	339	1308	100	37.487	32.6	40.9
DFNFGKOD_20292	1	1245	388	1245	100	46.2522	32.7	41.6
DFNFGKOD_20293	1	804	167	804	100	30.459	32.5	39.8
DFNFGKOD_20294	1	843	180	843	100	31.1423	32.9	38.4
DFNFGKOD_20295	1	138	7	138	100	8.08696	32	12.9
DFNFGKOD_20296	1	74	8	44	59.4595	1.18919	33.2	24.8
DFNFGKOD_20297	1	1293	292	1279	98.9172	33.5947	32.7	41.3
DFNFGKOD_20298	1	690	148	689	99.8551	32.5	32.5	40.8
DFNFGKOD_20299	1	276	34	276	100	18.3333	32.3	38.2
DFNFGKOD_20300	1	330	48	317	96.0606	20.4333	32.7	37.7
DFNFGKOD_20301	1	747	189	747	100	36.83	32.6	40.7
DFNFGKOD_20302	1	723	146	695	96.1272	29.9627	32.6	41.1
DFNFGKOD_20303	1	588	161	588	100	39.5833	32.7	40.6
DFNFGKOD_20304	1	582	137	582	100	34.945	32.5	39.3
DFNFGKOD_20305	1	933	240	933	100	37.284	32.6	39.4
DFNFGKOD_20306	1	360	89	359	99.7222	32.6639	32.9	36.5
DFNFGKOD_20307	1	1737	379	1737	100	32.0714	32.6	40.3
DFNFGKOD_20308	1	1293	342	1293	100	38.6852	32.9	40.7
DFNFGKOD_20309	1	186	35	184	98.9247	24.0968	32.5	20.9
DFNFGKOD_20310	1	192	23	192	100	16.8125	32.8	23.9
DFNFGKOD_20311	1	483	76	483	100	23.6853	32.6	35.5
DFNFGKOD_20312	1	336	80	336	100	32.8542	32.8	38.3
DFNFGKOD_20313	1	1059	320	1059	100	44.1634	32.6	40.5
DFNFGKOD_20314	1	723	177	719	99.4467	34.9101	32.7	39.8
DFNFGKOD_20315	1	795	220	795	100	41.4717	32.5	41.3
DFNFGKOD_20316	1	234	40	234	100	19.4615	32.1	37.4
DFNFGKOD_20317	1	882	214	882	100	35.661	32.7	40.6
DFNFGKOD_20318	1	900	239	888	98.6667	38.7189	32.6	41.3
DFNFGKOD_20320	1	234	41	234	100	23.7222	32.7	31
DFNFGKOD_20321	1	771	151	771	100	29.131	32.7	39.5
DFNFGKOD_20322	1	1047	274	1047	100	37.0258	32.6	40.7
DFNFGKOD_20323	1	810	183	810	100	34.2951	32.7	40.3
DFNFGKOD_20325	1	1185	94	1185	100	10.9308	32.6	40.8
DFNFGKOD_20326	1	621	54	592	95.3301	11.5749	32.7	35.9
DFNFGKOD_20327	1	261	13	254	97.318	8.52107	33	39.1
DFNFGKOD_20328	1	915	63	904	98.7978	9.34754	32.9	41.6
DFNFGKOD_20329	1	300	18	245	81.6667	6.29667	32.7	39.6
DFNFGKOD_20330	1	5022	1694	5022	100	50.679	32.3	41.6
DFNFGKOD_20331	1	240	8	191	79.5833	2.14167	33.8	21.6
DFNFGKOD_20332	1	642	217	642	100	50.8972	32.5	40.3
DFNFGKOD_20333	1	660	273	659	99.8485	57.9061	32.4	37.1
DFNFGKOD_20334	1	2229	922	2229	100	62.7479	32.6	41.2
DFNFGKOD_20335	1	1767	712	1767	100	59.9434	32.6	41.3
DFNFGKOD_20336	1	1608	773	1608	100	72.6891	32.7	41.5
DFNFGKOD_20337	1	201	60	201	100	37.3483	32.9	31.9
DFNFGKOD_20338	1	249	59	249	100	36.6024	32.6	33.9
DFNFGKOD_20339	1	810	339	810	100	63.1025	32.5	39.5
DFNFGKOD_20340	1	840	254	840	100	45.519	32.1	40.5
DFNFGKOD_20341	1	207	23	182	87.9227	11.9807	32.7	29.1
DFNFGKOD_20342	1	465	247	465	100	70.2581	32.8	35.8
DFNFGKOD_20343	1	201	35	200	99.5025	44.6119	32.7	33.3
DFNFGKOD_20344	1	252	59	252	100	33.2937	32.7	33.2
DFNFGKOD_20345	1	2502	1300	2502	100	77.6942	32.4	41.4
DFNFGKOD_20346	1	660	217	660	100	49.0848	32.5	40.9
DFNFGKOD_20347	1	1077	563	1077	100	79.2878	32.8	41
DFNFGKOD_20348	1	462	125	462	100	37.0173	32.7	34.2
DFNFGKOD_20349	1	594	208	594	100	53.1448	32.7	39.9
DFNFGKOD_20350	1	1035	402	1035	100	57.3382	32.6	40.7
DFNFGKOD_20351	1	759	307	759	100	59.9789	32.4	38.6
DFNFGKOD_20352	1	726	241	726	100	51.3251	32.2	40.1
DFNFGKOD_20355	1	297	4	256	86.1953	1.99327	32.9	41.5
DFNFGKOD_20356	1	219	1	150	68.4932	0.684932	33.6	42
DFNFGKOD_20357	1	336	6	279	83.0357	2.24107	33.2	42
DFNFGKOD_20358	1	327	16	284	86.8502	7.8318	33.1	42
DFNFGKOD_20359	1	714	12	615	86.1345	2.53361	32.6	38.8
DFNFGKOD_20360	1	192	1	135	70.3125	0.703125	33.1	42
DFNFGKOD_20361	1	264	6	151	57.197	0.57197	31.7	35
DFNFGKOD_20362	1	255	1	151	59.2157	3.55294	33.2	42
DFNFGKOD_20363	1	231	4	170	73.5931	1.87446	32.3	31.2
DFNFGKOD_20364	1	756	26	675	89.2857	4.97884	33	26.5
DFNFGKOD_20365	1	282	5	265	93.9716	2.63121	33.5	38.2
DFNFGKOD_20366	1	483	14	474	98.1366	3.73085	32.5	42
DFNFGKOD_20367	1	198	2	151	76.2626	2.28788	33.7	42
DFNFGKOD_20368	1	432	9	375	86.8056	3.14583	32.3	34.2
DFNFGKOD_20369	1	174	4	139	79.8851	1.5977	32.7	27.8
DFNFGKOD_20370	1	243	2	235	96.7078	2.99588	32.7	25
DFNFGKOD_20371	1	231	3	200	86.5801	1.83983	32.4	21.3
DFNFGKOD_20372	1	1635	105	1625	99.3884	9.32171	33.1	23.3
DFNFGKOD_20373	1	162	3	160	98.7654	2.59877	33.3	21.7
DFNFGKOD_20374	1	306	5	306	100	2.31699	32.8	38.2
DFNFGKOD_20375	1	546	14	505	92.4908	3.58242	33	40.6
DFNFGKOD_20376	1	210	4	170	80.9524	2.14762	32.9	42
DFNFGKOD_20378	1	1299	54	1222	94.0724	5.53657	32.7	42
DFNFGKOD_20379	1	234	10	147	62.8205	1.25641	33.6	11.7
DFNFGKOD_20380	1	1176	1385	1176	100	176.145	32.6	41
DFNFGKOD_20381	1	219	1	151	68.9498	1.379	33.3	42
DFNFGKOD_20382	1	1299	91	1299	100	10.4296	32.3	40.2
DFNFGKOD_20383	1	804	39	800	99.5025	7.2699	32.4	41.3
DFNFGKOD_20384	1	837	63	763	91.1589	11.3059	32.1	40.7
DFNFGKOD_20385	1	1662	134	1661	99.9398	11.7906	32.7	42
DFNFGKOD_20386	1	387	9	309	79.845	2.33333	32.9	41.3
DFNFGKOD_20387	1	351	9	338	96.2963	5.06268	33.2	34.6
DFNFGKOD_20388	1	1422	83	1422	100	7.90436	32.4	39.8
DFNFGKOD_20389	1	2445	170	2444	99.9591	10.3035	32.7	41.5
DFNFGKOD_20390	1	1446	110	1420	98.2019	10.751	32.8	41.6
DFNFGKOD_20391	1	594	31	593	99.8316	6.90404	32.8	39.3
DFNFGKOD_20392	1	1101	112	1083	98.3651	14.4024	32.7	42
DFNFGKOD_20393	1	438	9	346	78.9954	3.07991	33	34.9
DFNFGKOD_20394	1	648	38	530	81.7901	7.69599	33.2	42
DFNFGKOD_20395	1	309	15	248	80.2589	7.62136	32.5	42
DFNFGKOD_20396	1	957	95	901	94.1484	14.4953	33.2	41.8
DFNFGKOD_20397	1	2382	230	2378	99.8321	13.4076	33	41.3
DFNFGKOD_20398	1	1125	96	1087	96.6222	12.232	32.8	41.2
DFNFGKOD_20399	1	861	60	859	99.7677	8.76074	32.8	40.5
DFNFGKOD_20400	1	459	35	452	98.4749	11.4357	32.9	39.1
DFNFGKOD_20401	1	1131	91	1130	99.9116	11.6967	32.5	40.8
DFNFGKOD_20402	1	216	6	215	99.537	4.04167	33.5	36.3
DFNFGKOD_20403	1	1164	110	1126	96.7354	13.0979	32.9	40.1
DFNFGKOD_20404	1	456	23	456	100	8.88377	32.9	42
DFNFGKOD_20405	1	1194	108	1193	99.9162	12.4791	32.9	40.9
DFNFGKOD_20407	1	870	59	870	100	9.65862	32.7	39.4
DFNFGKOD_20408	1	1338	95	1336	99.8505	10.1286	32.7	41.6
DFNFGKOD_20409	1	195	2	181	92.8205	1.43077	33	21
DFNFGKOD_20410	1	216	1	133	61.5741	0.615741	33.5	42
DFNFGKOD_20411	1	291	3	206	70.7904	1.5567	32.9	42
DFNFGKOD_20412	1	321	6	321	100	1.7757	32.6	24.7
DFNFGKOD_20413	1	399	9	262	65.6642	3.75188	33.5	25
DFNFGKOD_20414	1	162	6	147	90.7407	5.01235	32.9	10.3
DFNFGKOD_20415	1	315	35	313	99.3651	14.9587	33.1	25.3
DFNFGKOD_20416	1	381	36	380	99.7375	13.643	32.9	36.7
DFNFGKOD_20417	1	276	7	263	95.2899	4.28261	32.8	25.6
DFNFGKOD_20418	1	2418	147	2417	99.9586	9.06079	32.8	41.5
DFNFGKOD_20419	1	597	47	591	98.995	11.6315	32.4	41.5
DFNFGKOD_20420	1	792	37	792	100	6.77778	32.1	40.6
DFNFGKOD_20421	1	213	12	212	99.5305	6.9108	32.6	24.8
DFNFGKOD_20424	1	138	4	124	89.8551	2.69565	33	10.5
DFNFGKOD_20425	1	249	6	229	91.9679	4.56225	33.6	42
DFNFGKOD_20426	1	462	8	354	76.6234	2.58009	33.7	22
DFNFGKOD_20427	1	444	11	412	92.7928	3.58559	31.9	32.7
DFNFGKOD_20428	1	264	6	227	85.9848	2.12121	33.7	27
DFNFGKOD_20429	1	201	11	185	92.0398	6.35821	33.3	20.7
DFNFGKOD_20430	1	408	20	406	99.5098	4.8652	33.3	18.6
DFNFGKOD_20431	1	1395	374	1395	100	39.3154	32.9	40.6
DFNFGKOD_20434	1	339	8	293	86.4307	3.11209	33.1	37.1
DFNFGKOD_20435	1	201	1	151	75.1244	2.25373	33.1	42
DFNFGKOD_20436	1	249	6	233	93.5743	3.56627	32.4	35.5
DFNFGKOD_20437	1	384	17	381	99.2188	6.5625	33.4	39.7
DFNFGKOD_20438	1	243	6	221	90.9465	3.7284	32.3	36
DFNFGKOD_20439	1	192	5	192	100	3.79688	32.8	41.6
DFNFGKOD_20440	1	579	13	518	89.4646	3.12608	32.7	35.4
DFNFGKOD_20441	1	1263	102	1263	100	11.1948	32.8	36.5
DFNFGKOD_20442	1	231	5	228	98.7013	4.2381	32.4	20.4
DFNFGKOD_20443	1	948	106	948	100	15.6276	32.8	37.4
DFNFGKOD_20444	1	921	46	904	98.1542	6.83062	32.7	41.5
DFNFGKOD_20445	1	771	38	702	91.0506	6.98314	33	38.8
DFNFGKOD_20446	1	291	11	260	89.3471	5.54296	33	30.1
DFNFGKOD_20447	1	276	8	262	94.9275	5.42391	32.8	34.1
DFNFGKOD_20448	1	414	17	346	83.5749	5.67874	33	42
DFNFGKOD_20449	1	456	48	411	90.1316	13.6908	33.2	41.1
DFNFGKOD_20451	1	1614	214	1612	99.8761	18.5973	33	39.9
DFNFGKOD_20452	1	147	5	147	100	4.14286	33.1	26.8
DFNFGKOD_20453	1	1164	85	1164	100	9.91753	32.9	36.8
DFNFGKOD_20454	1	1347	92	1325	98.3667	10.121	33	41.3
DFNFGKOD_20455	1	894	70	894	100	10.4676	32.9	40.7
DFNFGKOD_20456	1	945	78	929	98.3069	12.1376	32.8	41.5
DFNFGKOD_20457	1	1737	134	1735	99.8849	10.5832	32.9	41.7
DFNFGKOD_20458	1	1584	100	1565	98.8005	8.52715	32.7	41
DFNFGKOD_20459	1	1815	151	1814	99.9449	12.1438	32.9	41.1
DFNFGKOD_20460	1	2247	194	2224	98.9764	12.4397	32.8	41.8
DFNFGKOD_20461	1	1107	94	1107	100	11.7624	32.7	38.3
DFNFGKOD_20462	1	417	44	371	88.9688	15.0312	32.9	40.8
DFNFGKOD_20463	1	1548	184	1526	98.5788	16.1382	32.7	41.5
DFNFGKOD_20464	1	2214	214	2197	99.2322	13.7624	32.6	41.5
DFNFGKOD_20465	1	1482	116	1482	100	11.2422	32.7	41.2
DFNFGKOD_20466	1	1542	154	1542	100	13.5435	32.9	40.9
DFNFGKOD_20467	1	1530	136	1530	100	13.1327	32.7	39.3
DFNFGKOD_20468	1	378	17	367	97.0899	6.34921	32.9	32.2
DFNFGKOD_20469	1	972	80	920	94.6502	11.4877	33.1	42
DFNFGKOD_20470	1	300	26	298	99.3333	11.6867	32.9	40.2
DFNFGKOD_20471	1	423	39	423	100	13.7636	32.7	37.9
DFNFGKOD_20472	1	330	26	330	100	12.0152	32.1	36.2
DFNFGKOD_20473	1	489	23	466	95.2965	6.81391	32.6	40.4
DFNFGKOD_20474	1	234	10	213	91.0256	6.41026	32.9	41.8
DFNFGKOD_20475	1	1680	168	1680	100	14.3286	32.7	40.4
DFNFGKOD_20476	1	1323	106	1303	98.4883	11.3628	33	40.9
DFNFGKOD_20477	1	645	38	638	98.9147	8.0155	32.9	39.3
DFNFGKOD_20478	1	348	21	348	100	9.06897	33.1	34.7
DFNFGKOD_20479	1	639	12	626	97.9656	2.80908	33.1	38.8
DFNFGKOD_20480	1	789	26	777	98.4791	4.92269	33.1	34.8
DFNFGKOD_20481	1	240	4	203	84.5833	2.30417	31.2	21
DFNFGKOD_20482	1	1635	476	1631	99.7554	43.619	32.7	41.9
DFNFGKOD_20483	1	2445	815	2443	99.9182	49.3027	32.6	41.3
DFNFGKOD_20484	1	639	157	639	100	35.3897	32.4	39.4
DFNFGKOD_20485	1	930	259	930	100	40.5849	32.6	40.1
DFNFGKOD_20486	1	1425	426	1425	100	44.4204	32.5	41.1
DFNFGKOD_20487	1	183	10	182	99.4536	7.51913	32.8	17
DFNFGKOD_20488	1	1806	493	1805	99.9446	40.3588	32.5	40.8
DFNFGKOD_20489	1	669	180	669	100	40.4798	32.9	40.7
DFNFGKOD_20490	1	408	102	408	100	33.8358	32.4	38.7
DFNFGKOD_20491	1	831	196	831	100	35.7942	32.6	39.4
DFNFGKOD_20492	1	603	159	603	100	37.8176	32.4	39
DFNFGKOD_20493	1	3216	1029	3216	100	47.7052	32.5	41.1
DFNFGKOD_20494	1	1086	304	1086	100	42.8904	32.5	40.2
DFNFGKOD_20495	1	1266	325	1265	99.921	38.425	32.5	41.9
DFNFGKOD_20496	1	756	194	756	100	36.8466	32.5	40.7
DFNFGKOD_20497	1	924	213	924	100	34.8496	32.4	40.4
DFNFGKOD_20498	1	711	174	711	100	34.4318	32.8	40.6
DFNFGKOD_20499	1	651	173	651	100	40.6882	32.8	41
DFNFGKOD_20500	1	1092	336	1092	100	46.8544	32.8	41.3
DFNFGKOD_20501	1	1065	304	1058	99.3427	42.1718	32.5	41.3
DFNFGKOD_20502	1	492	8	424	86.1789	2.44715	33.3	36.8
DFNFGKOD_20503	1	312	9	308	98.7179	4.26923	32.3	41.8
DFNFGKOD_20504	1	510	9	407	79.8039	2.36078	32.8	32.7
DFNFGKOD_20506	1	192	3	182	94.7917	2.11979	31.8	42
DFNFGKOD_20507	1	234	4	196	83.7607	2.49573	33	27.5
DFNFGKOD_20508	1	555	55	554	99.8198	13.4486	32.7	40.8
DFNFGKOD_20509	1	624	50	624	100	10.4872	33	38.3
DFNFGKOD_20510	1	77	3	60	77.9221	4.67532	33.5	29.3
DFNFGKOD_20511	1	708	34	666	94.0678	5.89124	33	39.6
DFNFGKOD_20512	1	1263	91	1263	100	10.312	32.6	38.5
DFNFGKOD_20513	1	504	32	479	95.0397	8.06548	32.6	42
DFNFGKOD_20514	1	303	12	280	92.4092	7.89109	32.9	38.3
DFNFGKOD_20515	1	396	25	393	99.2424	9.32828	32.8	30
DFNFGKOD_20516	1	258	2	151	58.5271	0.585271	33.7	21
DFNFGKOD_20517	1	180	3	127	70.5556	1.41111	32.3	42
DFNFGKOD_20518	1	315	3	218	69.2063	1.90476	32.2	42
DFNFGKOD_20519	1	267	4	235	88.015	2.2397	33.2	42
DFNFGKOD_20520	1	483	21	480	99.3789	5.23188	33	30.3
DFNFGKOD_20521	1	1059	113	1059	100	15.5949	32.3	39.2
DFNFGKOD_20522	1	1476	120	1475	99.9322	11.3089	32.7	40.4
DFNFGKOD_20524	1	633	58	600	94.7867	12.613	32.7	40.2
DFNFGKOD_20525	1	840	77	840	100	12.0798	33	41.4
DFNFGKOD_20526	1	1164	101	1163	99.9141	12.4287	32.8	41.4
DFNFGKOD_20527	1	1137	75	1137	100	9.59455	32.9	40.3
DFNFGKOD_20528	1	1293	113	1288	99.6133	12.1098	32.6	40.5
DFNFGKOD_20529	1	1047	101	1047	100	13.7918	32.9	41.2
DFNFGKOD_20530	1	2481	217	2472	99.6372	11.9871	33.1	41.4
DFNFGKOD_20531	1	534	62	486	91.0112	16.6348	32.8	38.9
DFNFGKOD_20532	1	684	43	672	98.2456	9.23977	32.3	39.7
DFNFGKOD_20533	1	1386	168	1385	99.9278	17.3543	32.9	41.5
DFNFGKOD_20534	1	789	94	789	100	16.4157	32.9	40.2
DFNFGKOD_20535	1	1734	172	1732	99.8847	13.7659	33.1	41.3
DFNFGKOD_20536	1	762	78	761	99.8688	12.5617	33	41
DFNFGKOD_20537	1	423	31	379	89.5981	10.3783	32.8	39.2
DFNFGKOD_20538	1	1215	90	1214	99.9177	10.3292	32.8	41
DFNFGKOD_20539	1	984	60	907	92.1748	8.05386	32.9	39.8
DFNFGKOD_20540	1	1761	172	1761	100	14.0716	33	40.5
DFNFGKOD_20541	1	759	46	758	99.8682	8.14361	32.8	37.5
DFNFGKOD_20542	1	228	11	227	99.5614	7.02193	33.2	38.7
DFNFGKOD_20543	1	813	54	764	93.9729	8.27552	32.6	40
DFNFGKOD_20544	1	537	24	534	99.4413	7.27374	32.4	41.8
DFNFGKOD_20545	1	1095	45	1088	99.3607	6.05205	32.3	41.1
DFNFGKOD_20546	1	915	41	862	94.2077	6.31585	32.4	34
DFNFGKOD_20547	1	1350	95	1349	99.9259	10.7459	32.9	40.3
