#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
GPICHNHB_12745	1	243	8	238	97.9424	4.25514	32.7	34.4
GPICHNHB_12746	1	402	8	402	100	3.27363	32.8	39.4
GPICHNHB_12747	1	780	18	704	90.2564	3.47564	32.2	38.9
GPICHNHB_12748	1	345	7	325	94.2029	3.04058	32.9	42
GPICHNHB_12749	1	390	13	386	98.9744	4.69231	33.2	33.5
GPICHNHB_12750	1	246	8	246	100	2.23984	31.9	14.4
GPICHNHB_12751	1	210	4	210	100	3.97619	33.7	28.2
GPICHNHB_12752	1	1017	45	1017	100	6.35398	32.9	39.2
GPICHNHB_12753	1	483	10	463	95.8592	3.06832	32.4	34.2
GPICHNHB_12754	1	399	19	398	99.7494	6.09524	33	37.5
GPICHNHB_12756	1	228	5	228	100	2.98684	32.1	33.6
GPICHNHB_12757	1	609	11	524	86.0427	2.46634	33.1	41.8
GPICHNHB_12758	1	354	8	328	92.6554	3.40113	33.2	31.6
GPICHNHB_12759	1	237	3	191	80.5907	2.41772	33.6	42
GPICHNHB_12760	1	324	10	321	99.0741	4.12654	33.2	38.4
GPICHNHB_12762	1	357	11	288	80.6723	3.37815	32.8	32.8
GPICHNHB_12763	1	489	37	467	95.501	12.5112	32.7	19.6
GPICHNHB_12764	1	219	1	150	68.4932	0.684932	33.8	8
GPICHNHB_12765	1	273	5	214	78.3883	1.06227	31.8	21.6
GPICHNHB_12766	1	783	36	783	100	7.02937	32.8	36.1
GPICHNHB_12767	1	1131	51	1131	100	6.80106	32.3	39.8
GPICHNHB_12768	1	1473	65	1452	98.5743	6.56551	32.9	41.7
GPICHNHB_12769	1	762	36	760	99.7375	6.55381	32.7	40.7
GPICHNHB_12770	1	810	40	809	99.8765	7.59136	32.2	40
GPICHNHB_12771	1	927	35	922	99.4606	5.53937	32.8	41.3
GPICHNHB_12772	1	378	12	378	100	4.10317	32.6	35.4
GPICHNHB_12773	1	930	42	929	99.8925	6.56237	33	38.5
GPICHNHB_12774	1	1140	44	1138	99.8246	5.60702	32.9	37.9
GPICHNHB_12775	1	264	18	264	100	9.95455	32.4	32.8
GPICHNHB_12776	1	1350	88	1345	99.6296	9.60148	33.1	41.1
GPICHNHB_12777	1	1275	75	1273	99.8431	8.5302	32.6	41
GPICHNHB_12778	1	897	52	897	100	8.57971	32.8	39.9
GPICHNHB_12779	1	972	47	972	100	7.03807	32.8	41.7
GPICHNHB_12780	1	1467	37	1446	98.5685	3.68303	33.1	42
GPICHNHB_12781	1	246	2	209	84.9593	1.22358	32.8	42
GPICHNHB_12782	1	657	18	616	93.7595	3.53272	32.9	38.4
GPICHNHB_12784	1	642	18	633	98.5981	4.2648	32.3	36.7
GPICHNHB_12785	1	360	8	322	89.4444	2.87778	33.5	27.4
GPICHNHB_12787	1	270	10	256	94.8148	3.75926	33.7	17.4
GPICHNHB_12788	1	396	77	364	91.9192	30.4874	33	7.05
GPICHNHB_12789	1	444	8	315	70.9459	2.70946	32.5	42
GPICHNHB_12790	1	399	11	326	81.7043	4.08271	33.1	36.5
GPICHNHB_12791	1	555	14	512	92.2523	3.49009	33	41.4
GPICHNHB_12792	1	240	3	232	96.6667	1.82917	33.2	41.3
GPICHNHB_12793	1	777	18	724	93.1789	3.27413	32.5	38.9
GPICHNHB_12794	1	825	49	825	100	9.08121	32.9	40.4
GPICHNHB_12795	1	528	16	396	75	4.5625	32.8	41.9
GPICHNHB_12797	1	405	5	389	96.0494	1.46667	33.8	16.8
GPICHNHB_12798	1	447	8	436	97.5391	2.88143	33	32
GPICHNHB_12799	1	426	12	384	90.1408	3.11268	33.1	36.6
GPICHNHB_12800	1	456	14	453	99.3421	5.50658	33.2	35.8
GPICHNHB_12801	1	1035	63	1035	100	8.9971	32.7	32.5
GPICHNHB_12802	1	426	12	395	92.723	4.15493	33.3	35
GPICHNHB_12803	1	255	3	241	94.5098	1.67843	33.6	28
GPICHNHB_12804	1	639	22	600	93.8967	4.47105	33.2	41.2
GPICHNHB_12805	1	1656	70	1655	99.9396	6.62017	33	41.3
GPICHNHB_12806	1	552	14	525	95.1087	3.70109	33.2	33
GPICHNHB_12807	1	540	16	409	75.7407	3.58704	32.9	39.4
GPICHNHB_12808	1	327	9	318	97.2477	4.08563	33.1	41.8
GPICHNHB_12809	1	3054	418	3054	100	19.927	32.8	40.3
GPICHNHB_12810	1	1305	191	1305	100	20.9441	32.9	39.2
GPICHNHB_12811	1	396	44	396	100	18.6061	32.6	37.5
GPICHNHB_12812	1	258	15	257	99.6124	8.65116	32.4	39.2
GPICHNHB_12813	1	534	39	534	100	10.6273	32.8	39.4
GPICHNHB_12814	1	882	128	882	100	20.5454	33	39.7
GPICHNHB_12815	1	345	39	324	93.913	18.0551	32.8	37.5
GPICHNHB_12816	1	237	13	235	99.1561	7.14346	33.3	22.4
GPICHNHB_12817	1	504	68	504	100	19.9504	33.1	38.2
GPICHNHB_12818	1	486	52	486	100	15.7119	33.1	39.2
GPICHNHB_12819	1	1395	192	1394	99.9283	20.4939	32.9	40.7
GPICHNHB_12820	1	456	51	451	98.9035	15.057	32.7	38.6
GPICHNHB_12821	1	699	78	699	100	17.3748	33	37.5
GPICHNHB_12822	1	177	13	158	89.2655	6.85876	33.5	7.23
GPICHNHB_12823	1	1584	156	1583	99.9369	14.2241	32.9	39.2
GPICHNHB_12824	1	471	67	471	100	19.4586	33.1	38.2
GPICHNHB_12825	1	447	56	438	97.9866	19.0447	33.2	40.6
GPICHNHB_12826	1	333	34	332	99.6997	16.5135	33	37.6
GPICHNHB_12827	1	1140	153	1139	99.9123	19.8184	33	33
GPICHNHB_12828	1	417	47	417	100	15.8777	33	36.6
GPICHNHB_12829	1	1524	200	1524	100	18.5991	33	39.5
GPICHNHB_12830	1	1119	51	1101	98.3914	6.74888	32.6	36.5
GPICHNHB_12831	1	423	6	362	85.5792	2.49645	32.5	42
GPICHNHB_12832	1	501	18	491	98.004	5.0998	33	37.7
GPICHNHB_12833	1	789	55	788	99.8733	10.3904	32.7	40.3
GPICHNHB_12834	1	1200	57	1140	95	7.06333	32.5	40.1
GPICHNHB_12835	1	480	37	479	99.7917	10.4417	33.1	32.2
GPICHNHB_12836	1	282	5	238	84.3972	3.11702	33.1	9.4
GPICHNHB_12837	1	519	50	426	82.0809	13.6146	32.6	8.18
GPICHNHB_12838	1	1047	41	984	93.9828	5.62751	32.7	40.2
GPICHNHB_12839	1	1281	75	1274	99.4536	8.36924	32.9	42
GPICHNHB_12840	1	1890	96	1783	94.3386	7.46931	33	40.9
GPICHNHB_12841	1	810	23	810	100	4.18395	33.3	41
GPICHNHB_12842	1	339	13	338	99.705	5.63717	33.2	34.8
GPICHNHB_12843	1	291	4	217	74.5704	1.97595	32.7	32.8
GPICHNHB_12844	1	777	31	720	92.6641	5.91634	33.2	40.8
GPICHNHB_12845	1	849	19	801	94.3463	3.37338	32	40.1
GPICHNHB_12846	1	1455	129	1438	98.8316	13.09	32.7	41.3
GPICHNHB_12848	1	564	34	551	97.695	9.05851	32.9	39.8
GPICHNHB_12849	1	147	7	147	100	6.2585	33	9.29
GPICHNHB_12850	1	273	12	265	97.0696	2.15751	33.2	19
GPICHNHB_12851	1	474	162	474	100	52.8586	33	33.1
GPICHNHB_12852	1	231	5	220	95.2381	3.12554	33.4	33.6
GPICHNHB_12853	1	336	9	336	100	3.7619	31.9	33.1
GPICHNHB_12854	1	846	31	844	99.7636	5.20567	32.7	29.7
GPICHNHB_12855	1	2184	171	2158	98.8095	11.261	33	41.8
GPICHNHB_12857	1	882	37	881	99.8866	6.11338	33	38.9
GPICHNHB_12858	1	894	47	817	91.387	8.02685	33	40.3
GPICHNHB_12859	1	1332	54	1297	97.3724	5.79354	33	40.5
GPICHNHB_12860	1	1026	86	1026	100	11.9922	32.5	41.5
GPICHNHB_12861	1	1020	62	1004	98.4314	9.08627	32.8	40.6
GPICHNHB_12862	1	507	18	507	100	5.15976	32.9	33.2
GPICHNHB_12863	1	492	17	491	99.7967	4.82927	32.8	38.9
GPICHNHB_12864	1	390	13	387	99.2308	4.71795	32.6	39.1
GPICHNHB_12865	1	330	7	298	90.303	3.13333	33.2	35.7
GPICHNHB_12866	1	837	38	836	99.8805	6.69654	33.2	40.6
GPICHNHB_12867	1	771	26	756	98.0545	5.05318	33	40.7
GPICHNHB_12868	1	327	18	323	98.7768	7.9633	33.1	35.9
GPICHNHB_12869	1	225	7	178	79.1111	1.34222	30.8	21.9
GPICHNHB_12870	1	819	372	819	100	66.7937	32.9	35.9
GPICHNHB_12871	1	297	75	297	100	40.7273	32.8	34.5
GPICHNHB_12872	1	261	66	261	100	33.9655	33	32.3
GPICHNHB_12873	1	543	177	543	100	48.7753	32.3	38.2
GPICHNHB_12874	1	336	97	336	100	39.9345	32.5	39.4
GPICHNHB_12875	1	300	82	300	100	37.9167	32.5	35.5
GPICHNHB_12876	1	903	349	903	100	59.5183	32.8	40.3
GPICHNHB_12878	1	372	12	326	87.6344	5.09677	33	35.8
GPICHNHB_12879	1	240	4	217	90.4167	2.4375	30.8	32.5
GPICHNHB_12880	1	219	6	217	99.0868	2.58447	33.5	35
GPICHNHB_12881	1	1059	35	1050	99.1501	5.1152	32	41
GPICHNHB_12882	1	315	14	261	82.8571	6.68889	32.5	39.4
GPICHNHB_12883	1	483	21	482	99.793	6.73913	32.8	32.3
GPICHNHB_12884	1	339	6	337	99.41	2.60767	31.6	22.8
GPICHNHB_12885	1	948	37	919	96.9409	5.66772	32.7	27.2
GPICHNHB_12886	1	408	40	387	94.8529	14.6078	33.2	17.1
GPICHNHB_12887	1	321	6	317	98.7539	2.78193	31.9	36.3
GPICHNHB_12888	1	246	2	201	81.7073	1.18699	33.6	42
GPICHNHB_12889	1	420	12	372	88.5714	3.92381	32.8	40.5
GPICHNHB_12890	1	261	5	258	98.8506	3.43678	33	42
GPICHNHB_12891	1	300	6	279	93	3.01333	32.9	42
GPICHNHB_12892	1	240	1	150	62.5	0.625	33.2	42
GPICHNHB_12893	1	399	5	369	92.4812	1.88221	33.2	42
GPICHNHB_12894	1	552	17	541	98.0072	4.63406	32.9	40.6
GPICHNHB_12895	1	984	29	977	99.2886	4.21748	32.9	40.1
GPICHNHB_12896	1	519	6	489	94.2197	1.71291	33.3	35.8
GPICHNHB_12897	1	393	13	392	99.7455	4.91094	33.3	36.1
GPICHNHB_12899	1	375	6	368	98.1333	2.38133	32.7	32.3
GPICHNHB_12900	1	315	9	314	99.6825	3.30159	33.4	34.8
GPICHNHB_12901	1	327	6	268	81.9572	3.1315	33.4	41
GPICHNHB_12902	1	207	4	172	83.0918	2.78261	33.5	31.5
GPICHNHB_12903	1	399	11	319	79.9499	3.01253	32.2	25.6
GPICHNHB_12904	1	147	1	147	100	4.56463	32.6	8
GPICHNHB_12905	1	276	34	275	99.6377	16.4384	33.2	33.6
GPICHNHB_12906	1	189	19	187	98.9418	11.5132	32.8	26.8
GPICHNHB_12907	1	1623	266	1623	100	24.2354	33	35
GPICHNHB_12908	1	186	14	169	90.8602	10.9355	33.1	28.2
GPICHNHB_12909	1	2232	232	2232	100	14.8338	32.5	39.9
GPICHNHB_12910	1	1611	182	1611	100	16.7405	32.7	41.4
GPICHNHB_12911	1	1281	146	1280	99.9219	16.587	32.8	39
GPICHNHB_12912	1	720	66	720	100	12.4792	32.8	41.6
GPICHNHB_12913	1	1107	136	1107	100	17.7182	32.8	41
GPICHNHB_12914	1	627	50	627	100	12.7352	32.6	39.8
GPICHNHB_12915	1	1158	147	1146	98.9637	19.1813	32.5	39.5
GPICHNHB_12916	1	270	2	224	82.963	1.0963	32.6	16
GPICHNHB_12917	1	207	1	141	68.1159	0.681159	33.7	6
GPICHNHB_12918	1	522	40	521	99.8084	10.9981	33.3	32.5
GPICHNHB_12919	1	321	28	318	99.0654	12.9315	32.8	20.1
GPICHNHB_12920	1	183	1	126	68.8525	0.688525	33	42
GPICHNHB_12921	1	324	1	151	46.6049	0.466049	32.8	23
GPICHNHB_12922	1	234	2	151	64.5299	0.645299	33.7	40
GPICHNHB_12923	1	399	12	397	99.4987	3.70175	32.9	27.4
GPICHNHB_12925	1	423	7	420	99.2908	3.34515	33.1	33.1
GPICHNHB_12926	1	282	6	239	84.7518	3.09929	32.5	39
GPICHNHB_12927	1	351	7	351	100	2.88604	32.2	28.1
GPICHNHB_12928	1	378	13	377	99.7354	4.07937	32.8	31.7
GPICHNHB_12929	1	210	3	205	97.619	2.0381	32.9	29.3
GPICHNHB_12930	1	402	6	376	93.5323	2.1592	32.4	35.7
GPICHNHB_12931	1	738	15	643	87.1274	3.26558	32.6	39.7
GPICHNHB_12932	1	204	4	204	100	2.79902	33.4	31
GPICHNHB_12933	1	693	27	616	88.8889	5.36508	32.4	40.5
GPICHNHB_12934	1	672	20	672	100	4.38244	32.5	36
GPICHNHB_12935	1	354	10	290	81.9209	4.19209	32.5	41.8
GPICHNHB_12936	1	561	25	561	100	6.43672	33.1	42
GPICHNHB_12937	1	852	20	851	99.8826	3.69484	32.4	41.8
GPICHNHB_12938	1	519	20	473	91.1368	5.7341	32.3	39.4
GPICHNHB_12939	1	264	3	207	78.4091	1.70833	32.3	36.7
GPICHNHB_12940	1	342	12	342	100	5.23392	32.8	35.3
GPICHNHB_12941	1	330	12	325	98.4848	5.41818	32.6	38.5
GPICHNHB_12942	1	258	5	253	98.062	2.82558	33.6	38.4
GPICHNHB_12943	1	198	1	150	75.7576	0.757576	33.4	42
GPICHNHB_12944	1	696	15	619	88.9368	3.24425	32.8	40.8
GPICHNHB_12945	1	288	3	221	76.7361	1.02778	32.6	42
GPICHNHB_12946	1	384	3	276	71.875	1.57292	33	30.7
GPICHNHB_12947	1	297	6	295	99.3266	2.99327	33.7	42
GPICHNHB_12948	1	324	8	220	67.9012	3.12963	33.5	31.5
GPICHNHB_12949	1	225	2	178	79.1111	2.01333	33.6	42
GPICHNHB_12951	1	225	2	177	78.6667	1.34222	33.4	33
GPICHNHB_12952	1	360	5	360	100	2.05278	33.4	31
GPICHNHB_12953	1	699	24	698	99.8569	4.37768	33.1	36.6
GPICHNHB_12954	1	288	4	277	96.1806	2.47569	33.2	37.2
GPICHNHB_12955	1	183	2	148	80.8743	1.61749	31.5	42
GPICHNHB_12956	1	357	8	297	83.1933	2.78431	33	25.5
GPICHNHB_12957	1	162	2	150	92.5926	2.77778	32.1	25
GPICHNHB_12958	1	324	10	319	98.4568	4.54938	32.5	38.3
GPICHNHB_12959	1	231	2	221	95.671	1.92208	33.2	41
GPICHNHB_12960	1	363	12	363	100	4.33333	33.2	36.6
GPICHNHB_12961	1	183	3	149	81.4208	0.814208	33.3	14
GPICHNHB_12962	1	153	1	129	84.3137	2.52941	33.4	40
GPICHNHB_12964	1	249	5	184	73.8956	1.79116	33.5	27
GPICHNHB_12965	1	666	13	664	99.6997	3.27027	31.8	32.4
GPICHNHB_12966	1	285	6	256	89.8246	2.08772	30.6	33
GPICHNHB_12967	1	192	2	164	85.4167	3.00521	32.2	0
GPICHNHB_12968	1	192	2	128	66.6667	0.666667	33.4	42
GPICHNHB_12969	1	246	5	195	79.2683	3.55691	32.4	42
GPICHNHB_12970	1	840	28	815	97.0238	4.93571	33.3	40.5
GPICHNHB_12971	1	159	1	131	82.3899	0.823899	33.8	24
GPICHNHB_12972	1	564	15	451	79.9645	3.19858	32.8	31.7
GPICHNHB_12973	1	249	9	213	85.5422	5.42972	32.9	23.9
GPICHNHB_12974	1	330	38	330	100	16.0758	31.9	26.3
GPICHNHB_12975	1	186	4	181	97.3118	3.1828	32.8	3.25
GPICHNHB_12976	1	249	13	221	88.755	7.2249	32.9	8.54
GPICHNHB_12977	1	225	3	223	99.1111	1.81333	33.1	10.7
GPICHNHB_12978	1	249	1	151	60.6426	0.606426	32.7	3
GPICHNHB_12979	1	144	2	138	95.8333	0.958333	33.6	1.5
GPICHNHB_12980	1	240	5	218	90.8333	2.275	33.6	21.6
GPICHNHB_12981	1	180	1	141	78.3333	2.35	33.3	42
GPICHNHB_12982	1	636	21	635	99.8428	4.91667	32.7	39.2
GPICHNHB_12983	1	225	1	140	62.2222	0.622222	32.8	42
GPICHNHB_12984	1	330	29	329	99.697	13.0788	32.6	24.1
GPICHNHB_12985	1	198	3	186	93.9394	2.21717	33.5	29
GPICHNHB_12986	1	168	2	149	88.6905	0.886905	32.5	33
GPICHNHB_12987	1	1434	37	1389	96.8619	3.88075	32.8	41.9
GPICHNHB_12988	1	423	39	394	93.1442	13.1229	32.6	35.4
GPICHNHB_12989	1	315	17	244	77.4603	8.13333	33.1	35.7
GPICHNHB_12990	1	780	44	779	99.8718	8.80385	33	35.3
GPICHNHB_12991	1	231	5	216	93.5065	3.20346	33.2	41.6
GPICHNHB_12992	1	891	22	835	93.7149	3.71829	33.2	36.5
GPICHNHB_12993	1	348	3	182	52.2989	1.29885	33.5	35.7
GPICHNHB_12994	1	642	31	635	98.9097	6.51713	32.5	40.8
GPICHNHB_12996	1	228	5	227	99.5614	2.61404	33.2	38.4
GPICHNHB_12997	1	270	5	268	99.2593	3.30741	33	29.8
GPICHNHB_12998	1	138	1	136	98.5507	0.985507	32.9	42
GPICHNHB_12999	1	471	7	394	83.6518	2.2293	33.7	39.3
GPICHNHB_13000	1	213	6	211	99.061	2.7277	32.5	8
GPICHNHB_13001	1	393	11	393	100	4.48092	33.3	38.7
GPICHNHB_13002	1	372	5	319	85.7527	1.61828	33.7	41.2
GPICHNHB_13003	1	831	43	813	97.8339	7.86883	32.8	41
GPICHNHB_13004	1	222	6	204	91.8919	3.97297	32.5	42
GPICHNHB_13005	1	1707	129	1705	99.8828	11.0516	32.8	40.9
GPICHNHB_13006	1	231	15	230	99.5671	8.18615	33.1	31.7
GPICHNHB_13007	1	195	2	186	95.3846	2.89744	32.1	1
GPICHNHB_13008	1	867	49	838	96.6551	8.11419	33.2	21.4
GPICHNHB_13009	1	243	1	151	62.1399	1.2428	33.4	3
GPICHNHB_13010	1	219	6	218	99.5434	3.2968	32.7	33
GPICHNHB_13011	1	723	12	682	94.3292	2.70401	32.9	35
GPICHNHB_13013	1	144	4	125	86.8056	0.868056	33.6	18.5
GPICHNHB_13014	1	231	7	231	100	6.19913	32.4	22.7
GPICHNHB_13015	1	417	6	415	99.5204	2.10072	33.4	38.8
GPICHNHB_13016	1	276	3	262	94.9275	1.58696	32.3	30.7
GPICHNHB_13017	1	315	4	269	85.3968	1.87619	33.5	37.2
GPICHNHB_13018	1	327	3	250	76.4526	1.37003	33.4	22
GPICHNHB_13020	1	177	1	127	71.7514	0.717514	33.7	42
GPICHNHB_13021	1	315	5	248	78.7302	1.91111	33.2	42
GPICHNHB_13022	1	222	2	193	86.9369	2.03604	33.1	42
GPICHNHB_13023	1	1572	90	1560	99.2366	8.51018	33	41.8
GPICHNHB_13024	1	648	38	633	97.6852	8.39043	33.2	41.4
GPICHNHB_13025	1	972	41	958	98.5597	5.91667	33	41.1
GPICHNHB_13026	1	900	35	900	100	5.82	32.3	39.7
GPICHNHB_13027	1	744	45	669	89.9194	8.52285	33	39.3
GPICHNHB_13028	1	1293	242	1293	100	27.099	32.8	27.8
GPICHNHB_13029	1	360	42	360	100	18.2028	32.9	25.1
GPICHNHB_13030	1	402	32	402	100	11.8756	32.6	38.4
GPICHNHB_13031	1	1908	174	1905	99.8428	13.3947	33	41.6
GPICHNHB_13032	1	930	88	929	99.8925	13.9892	32.9	41.2
GPICHNHB_13033	1	171	18	171	100	7.60234	33.4	21.9
GPICHNHB_13034	1	153	2	150	98.0392	8.98039	33.4	42
GPICHNHB_13035	1	381	41	381	100	15.8373	32.8	38.9
GPICHNHB_13036	1	624	67	624	100	15.4663	32.6	34.2
GPICHNHB_13037	1	513	38	511	99.6101	10.7661	32.5	41.3
GPICHNHB_13038	1	1692	167	1690	99.8818	14.7045	32.9	41.1
GPICHNHB_13039	1	237	2	191	80.5907	1.17722	31.7	12
GPICHNHB_13040	1	684	208	684	100	43.462	32.6	37.3
GPICHNHB_13041	1	168	5	168	100	3.5	33.1	16.8
GPICHNHB_13042	1	273	4	199	72.8938	2.17582	33.7	31.5
GPICHNHB_13043	1	216	4	178	82.4074	2.18981	33.7	42
GPICHNHB_13044	1	711	19	668	93.9522	3.87623	33.3	38.9
GPICHNHB_13045	1	1038	50	1034	99.6146	6.65896	33.2	38.2
GPICHNHB_13046	1	90	2	84	93.3333	3.73333	33.7	32.5
GPICHNHB_13047	1	1158	30	1158	100	3.98273	32.3	38.8
GPICHNHB_13048	1	651	29	649	99.6928	6.1106	32.7	27.4
GPICHNHB_13049	1	330	9	311	94.2424	4.08485	33.4	34
GPICHNHB_13051	1	474	15	449	94.7257	4.60549	33.1	34.6
GPICHNHB_13052	1	318	9	317	99.6855	4.18239	31.7	32.8
GPICHNHB_13053	1	276	5	273	98.913	1.57609	32.8	17.8
GPICHNHB_13054	1	438	13	436	99.5434	3.87443	33.1	28.8
GPICHNHB_13055	1	408	11	391	95.8333	4.39216	32.9	38.2
GPICHNHB_13056	1	447	6	397	88.8143	1.62416	33.3	41.3
GPICHNHB_13057	1	477	13	475	99.5807	3.98742	32.9	36.9
GPICHNHB_13058	1	225	4	196	87.1111	2.68	31.9	32.5
GPICHNHB_13059	1	276	6	264	95.6522	3.25	33.3	35
GPICHNHB_13060	1	261	11	247	94.636	6.25287	32.6	40.2
GPICHNHB_13061	1	642	39	606	94.3925	9.11526	32.9	41.5
GPICHNHB_13062	1	618	8	570	92.233	1.94013	32.7	39.4
GPICHNHB_13063	1	396	6	354	89.3939	2.22727	31.9	29.7
GPICHNHB_13064	1	369	16	369	100	6.43089	33	36.9
GPICHNHB_13065	1	408	46	406	99.5098	16.0221	33.4	26.8
GPICHNHB_13066	1	453	23	443	97.7925	8.22737	32.9	17.5
GPICHNHB_13067	1	1002	42	987	98.503	6.30739	32.9	38.9
GPICHNHB_13068	1	351	8	284	80.9117	2.9943	33.4	24.4
GPICHNHB_13069	1	402	20	402	100	6.70398	33	40.1
GPICHNHB_13071	1	1767	71	1721	97.3967	6.13526	32.3	41.2
GPICHNHB_13072	1	753	33	753	100	6.7822	32.8	40.8
GPICHNHB_13073	1	912	37	885	97.0395	5.44846	32.3	40.5
GPICHNHB_13074	1	936	38	936	100	5.36325	32.3	37.6
GPICHNHB_13075	1	924	36	912	98.7013	5.81061	32.5	41.4
GPICHNHB_13076	1	537	27	511	95.1583	7.22905	33.1	34.2
GPICHNHB_13078	1	528	23	528	100	6.69129	33.1	40.4
GPICHNHB_13079	1	276	6	235	85.1449	2.60507	32.5	12.8
GPICHNHB_13080	1	678	58	677	99.8525	12.705	33	35.1
GPICHNHB_13081	1	279	1	150	53.7634	0.537634	33.1	3
GPICHNHB_13082	1	555	28	553	99.6396	7.34775	32.9	38.5
GPICHNHB_13083	1	198	4	150	75.7576	0.757576	33.7	5.75
GPICHNHB_13084	1	162	2	161	99.3827	3.91975	31.4	41
GPICHNHB_13085	1	312	2	270	86.5385	0.955128	33.5	42
GPICHNHB_13086	1	231	3	189	81.8182	1.96104	33.5	18.3
GPICHNHB_13087	1	231	10	223	96.5368	6.50649	31.5	14.3
GPICHNHB_13088	1	546	8	521	95.4212	2.18132	32.9	41.5
GPICHNHB_13089	1	567	14	563	99.2945	3.43739	31.9	41.6
GPICHNHB_13090	1	201	25	171	85.0746	3.73134	33.1	20.4
GPICHNHB_13091	1	198	74	198	100	54.7929	32.7	19.3
GPICHNHB_13092	1	180	53	180	100	48.2667	32.8	32.5
GPICHNHB_13093	1	657	289	657	100	67.0274	32.8	37.7
GPICHNHB_13094	1	204	65	204	100	33.9559	32.8	28.7
GPICHNHB_13095	1	681	333	681	100	74.9721	32.8	38
GPICHNHB_13096	1	393	4	372	94.6565	1.84987	33	28.2
GPICHNHB_13097	1	531	6	520	97.9284	1.6177	33.2	24.2
GPICHNHB_13098	1	261	5	251	96.1686	2.82759	33.5	34.6
GPICHNHB_13099	1	243	1	151	62.1399	0.621399	33.4	0
GPICHNHB_13100	1	282	3	251	89.0071	1.45745	33.5	35.7
GPICHNHB_13101	1	285	3	244	85.614	1.57193	32	15
GPICHNHB_13102	1	204	9	203	99.5098	6.14706	33	8
GPICHNHB_13103	1	231	1	150	64.9351	0.649351	33.5	42
GPICHNHB_13104	1	141	1	137	97.1631	0.971631	33.5	42
GPICHNHB_13105	1	258	3	149	57.7519	0.577519	32.3	42
GPICHNHB_13106	1	408	10	392	96.0784	4.43137	33	38.3
GPICHNHB_13107	1	522	9	415	79.5019	2.55556	32.9	33.9
GPICHNHB_13108	1	240	6	238	99.1667	3.6625	33.3	38.5
GPICHNHB_13109	1	1065	65	1026	96.338	8.96244	33	42
GPICHNHB_13110	1	219	4	184	84.0183	2.06849	31.7	41
GPICHNHB_13111	1	312	7	300	96.1538	3.30128	32.9	40.9
GPICHNHB_13112	1	387	6	387	100	2.65633	33	35.7
GPICHNHB_13113	1	582	15	541	92.9553	3.62199	32.5	42
GPICHNHB_13114	1	567	10	475	83.7743	2.65608	32.8	35
GPICHNHB_13115	1	717	22	716	99.8605	4.72524	32.6	33.6
GPICHNHB_13117	1	279	22	279	100	6.78853	33	22.6
GPICHNHB_13118	1	147	1	146	99.3197	9.38776	33.3	8
GPICHNHB_13119	1	222	9	213	95.9459	5.70721	33.4	25.1
GPICHNHB_13120	1	426	8	332	77.9343	2.75822	33.3	37.2
GPICHNHB_13121	1	423	13	329	77.7778	3.90071	33	29
GPICHNHB_13122	1	498	23	497	99.7992	7.43373	33.1	20
GPICHNHB_13123	1	282	3	228	80.8511	1.5922	32.2	28
GPICHNHB_13124	1	276	7	242	87.6812	3.21739	32.6	36.6
GPICHNHB_13125	1	414	17	413	99.7585	6.40097	33.1	27.6
GPICHNHB_13126	1	372	9	335	90.0538	3.58871	32.5	39.9
GPICHNHB_13127	1	432	16	431	99.7685	5.4375	32.7	33.8
GPICHNHB_13128	1	1125	32	1073	95.3778	3.87822	33.2	41.9
GPICHNHB_13129	1	210	3	160	76.1905	3.59048	33.2	42
GPICHNHB_13130	1	1122	38	1071	95.4545	5.23708	32.5	40
GPICHNHB_13131	1	348	6	346	99.4253	2.51724	32.8	32.5
GPICHNHB_13132	1	465	12	436	93.7634	3.80215	32.8	34.2
GPICHNHB_13133	1	1161	212	1161	100	27.0121	32.8	40.5
GPICHNHB_13138	1	189	23	188	99.4709	16.1164	32.3	24.7
GPICHNHB_13139	1	1527	533	1521	99.6071	52.4054	32.7	41.6
GPICHNHB_13140	1	369	45	368	99.729	18.1572	33	40.2
GPICHNHB_13141	1	333	25	332	99.6997	11.027	32.6	36.6
GPICHNHB_13142	1	1638	218	1638	100	19.7521	32.4	41.1
GPICHNHB_13143	1	1728	239	1728	100	20.6655	32.7	40.2
GPICHNHB_13144	1	933	123	932	99.8928	19.0622	32.5	41.4
GPICHNHB_13145	1	594	57	594	100	15.4882	32.8	39.2
GPICHNHB_13146	1	393	36	393	100	12.8015	32.5	37.7
GPICHNHB_13147	1	1404	284	1404	100	29.9829	32.6	40.9
GPICHNHB_13148	1	849	162	844	99.4111	28.4794	32.6	41.7
GPICHNHB_13149	1	1536	334	1536	100	32.3047	32.7	41.4
GPICHNHB_13150	1	534	91	534	100	24.1479	32.8	39.2
GPICHNHB_13151	1	516	90	516	100	26.2655	32.7	37.2
GPICHNHB_13152	1	246	24	246	100	13.8862	32.9	38
GPICHNHB_13153	1	708	112	708	100	22.6794	32.6	39.7
GPICHNHB_13154	1	378	42	378	100	17.6138	33	40
GPICHNHB_13155	1	195	13	195	100	9.36923	32.1	27.3
GPICHNHB_13156	1	621	107	621	100	24.1272	32.6	39.4
GPICHNHB_13157	1	750	126	750	100	25.66	33	39.8
GPICHNHB_13158	1	1353	198	1353	100	21.9993	32.8	40.5
